sample_id,label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
15,0,0.30903440713882446,0.44183406233787537,0.3453112542629242,0.4221862256526947,0.3768945634365082,0.3877670466899872,0.3994837999343872,0.3578035831451416,0.4184269309043884,0.3333396911621094,0.34039950370788574,0.3056473433971405,0.3510115146636963,0.24815526604652405,0.35636797547340393,0.21350397169589996,0.3598272502422333,0.18303756415843964,0.31457847356796265,0.3014499545097351,0.3174450993537903,0.23710498213768005,0.31919872760772705,0.19710786640644073,0.31963708996772766,0.16318194568157196,0.29119208455085754,0.3105837404727936,0.2897288501262665,0.25140559673309326,0.2898755371570587,0.2139279544353485,0.2900979816913605,0.181589275598526,0.2684094309806824,0.33025678992271423,0.2596028447151184,0.2853342294692993,0.25504377484321594,0.2556394338607788,0.25205448269844055,0.22729215025901794
16,0,0.5106937885284424,0.41135263442993164,0.5438295006752014,0.38423165678977966,0.5728229880332947,0.34477707743644714,0.5951212644577026,0.308402419090271,0.6153919100761414,0.27807870507240295,0.5405826568603516,0.2639308273792267,0.5512139797210693,0.20320990681648254,0.5569170713424683,0.16541089117527008,0.5618898868560791,0.13244390487670898,0.5142214894294739,0.2612159550189972,0.5177505016326904,0.19618356227874756,0.5207005143165588,0.1542474329471588,0.5235243439674377,0.1174166351556778,0.49063223600387573,0.2729799747467041,0.48935332894325256,0.2132255882024765,0.4892497658729553,0.17392881214618683,0.4908919036388397,0.13892696797847748,0.4682588577270508,0.297014057636261,0.4604494273662567,0.25221389532089233,0.4573579728603363,0.222328320145607,0.45587363839149475,0.192491814494133
17,0,0.7260391712188721,0.4002985656261444,0.7689241766929626,0.3665848970413208,0.8005776405334473,0.3205154538154602,0.827925980091095,0.28202247619628906,0.8524471521377563,0.24984110891819,0.7587071657180786,0.24051839113235474,0.7715698480606079,0.17316606640815735,0.7811852097511292,0.1304326206445694,0.7899723052978516,0.09385870397090912,0.7302884459495544,0.23959903419017792,0.735042154788971,0.1667206585407257,0.741496741771698,0.1197100281715393,0.7468339204788208,0.07935820519924164,0.7046464085578918,0.2543852627277374,0.7032967209815979,0.18904772400856018,0.7060747742652893,0.14532652497291565,0.7096878290176392,0.106660395860672,0.6809842586517334,0.2815384864807129,0.6725783348083496,0.2340717762708664,0.6707163453102112,0.2014440894126892,0.6709650754928589,0.1704058200120926
18,0,0.9012119770050049,0.35574662685394287,0.9441455006599426,0.3233741521835327,0.9728666543960571,0.2716124653816223,0.9939389824867249,0.23564878106117249,1.01210355758667,0.21100668609142303,0.9377536177635193,0.19191955029964447,0.9508578777313232,0.12158232927322388,0.9608888626098633,0.0787728875875473,0.9690734148025513,0.04300568997859955,0.9137011170387268,0.1928279995918274,0.9209536910057068,0.11513282358646393,0.9276838302612305,0.06663136184215546,0.9327069520950317,0.025968104600906372,0.8909896612167358,0.20787128806114197,0.8918585181236267,0.13734164834022522,0.895990252494812,0.09199988842010498,0.9006096124649048,0.05314658582210541,0.8687600493431091,0.23496413230895996,0.8595393300056458,0.18518611788749695,0.8599893450737,0.1500304639339447,0.8637205958366394,0.11832636594772339
19,0,0.7831809520721436,0.3335338532924652,0.8304993510246277,0.2899453938007355,0.8612802028656006,0.2322233021259308,0.8872580528259277,0.19082780182361603,0.9077259302139282,0.15795740485191345,0.8132609128952026,0.1571224480867386,0.8226431608200073,0.08544869720935822,0.8321167230606079,0.03988032042980194,0.8415009379386902,-8.031725883483887e-06,0.7875127196311951,0.16088350117206573,0.7859742045402527,0.08328365534543991,0.7902748584747314,0.03393551707267761,0.794925332069397,-0.011495664715766907,0.7651169300079346,0.1795971691608429,0.7588000297546387,0.11414620280265808,0.7583823204040527,0.07122506201267242,0.7594261169433594,0.032015085220336914,0.7461984157562256,0.21169902384281158,0.7335331439971924,0.1634923666715622,0.7285161018371582,0.133342906832695,0.7261149883270264,0.10386724025011063
20,0,0.5579006671905518,0.33744895458221436,0.5938277244567871,0.29454654455184937,0.6195703148841858,0.24273055791854858,0.640582799911499,0.20112858712673187,0.6589124202728271,0.1664358377456665,0.5701540112495422,0.17304816842079163,0.5752643346786499,0.10473622381687164,0.5791085958480835,0.06256933510303497,0.5819363594055176,0.025433838367462158,0.5428978800773621,0.17763954401016235,0.5408294796943665,0.10379524528980255,0.5406214594841003,0.05644848942756653,0.5395289659500122,0.01645117998123169,0.52010178565979,0.1967780739068985,0.5131115317344666,0.13001710176467896,0.5094970464706421,0.08640261739492416,0.507382869720459,0.04807433485984802,0.49986910820007324,0.22777646780014038,0.48591524362564087,0.18212267756462097,0.47917455434799194,0.14878681302070618,0.4751119315624237,0.11638564616441727
21,0,0.39552611112594604,0.40455663204193115,0.4257190227508545,0.35923510789871216,0.44814762473106384,0.3087562620639801,0.46666035056114197,0.2679707407951355,0.4765486419200897,0.2340196967124939,0.3920665681362152,0.24342428147792816,0.3920804262161255,0.17818616330623627,0.3923921585083008,0.13865751028060913,0.39127156138420105,0.10376989841461182,0.36588600277900696,0.25025010108947754,0.35685786604881287,0.17926323413848877,0.35191962122917175,0.13441035151481628,0.34677135944366455,0.09777981042861938,0.3443223834037781,0.2697128653526306,0.3290656805038452,0.2088332623243332,0.3224472403526306,0.16887366771697998,0.3170090615749359,0.134516641497612,0.3261941373348236,0.3002069294452667,0.3088477849960327,0.256803423166275,0.29887139797210693,0.22829820215702057,0.29048582911491394,0.1998976469039917
22,0,0.22141942381858826,0.4068518877029419,0.24686521291732788,0.3672255873680115,0.26669570803642273,0.3149888813495636,0.2784401774406433,0.2711898684501648,0.2837304472923279,0.23599013686180115,0.21027463674545288,0.2523772418498993,0.20434944331645966,0.1875978410243988,0.19880761206150055,0.14784309267997742,0.19328004121780396,0.11302845180034637,0.18351438641548157,0.2589288055896759,0.16965915262699127,0.18987774848937988,0.16030029952526093,0.14590434730052948,0.1520056128501892,0.10984392464160919,0.16385948657989502,0.2772742211818695,0.14596593379974365,0.2189013659954071,0.13556373119354248,0.180477574467659,0.1274338960647583,0.1474941074848175,0.14883004128932953,0.30580461025238037,0.13103020191192627,0.2659667134284973,0.11909063160419464,0.23909567296504974,0.108889639377594,0.21290522813796997
23,0,0.12224920094013214,0.37968868017196655,0.145295187830925,0.34461838006973267,0.1622430682182312,0.2985948920249939,0.17362286150455475,0.25496089458465576,0.1729460507631302,0.21927614510059357,0.11062022298574448,0.22320710122585297,0.10493607819080353,0.15778133273124695,0.09821629524230957,0.1206035166978836,0.09130541980266571,0.0889803022146225,0.08639870584011078,0.22968609631061554,0.0739867091178894,0.16304931044578552,0.06390631943941116,0.12081316113471985,0.05491287261247635,0.08684420585632324,0.06869149208068848,0.24732238054275513,0.05374300479888916,0.1896996796131134,0.04439321160316467,0.15195497870445251,0.03745415806770325,0.12080170214176178,0.05544668436050415,0.2747511863708496,0.03932182490825653,0.23595218360424042,0.028849825263023376,0.2096407562494278,0.02048175036907196,0.18594610691070557
24,0,0.09943709522485733,0.374509334564209,0.12200145423412323,0.34037935733795166,0.13904234766960144,0.2929656207561493,0.1485072374343872,0.25047725439071655,0.14635935425758362,0.21477605402469635,0.09032392501831055,0.21912403404712677,0.0830574482679367,0.15597134828567505,0.07493499666452408,0.11863560974597931,0.0669887438416481,0.08680179715156555,0.06620953232049942,0.22553791105747223,0.05476528778672218,0.16212141513824463,0.04466066136956215,0.12094367295503616,0.036169324070215225,0.08708566427230835,0.0485067293047905,0.24284015595912933,0.03359932079911232,0.18736132979393005,0.024089641869068146,0.15094280242919922,0.01738724112510681,0.12112794816493988,0.03437403589487076,0.26976850628852844,0.019365347921848297,0.2317906618118286,0.01020319014787674,0.20479145646095276,0.0033113285899162292,0.18034601211547852
25,0,0.1700882464647293,0.5409395694732666,0.19487807154655457,0.5198441743850708,0.21153350174427032,0.4817468822002411,0.22021029889583588,0.4441085457801819,0.22456464171409607,0.41249704360961914,0.15967339277267456,0.4149041771888733,0.15092511475086212,0.3605450987815857,0.14383359253406525,0.3273484706878662,0.1362951397895813,0.2983587384223938,0.13633786141872406,0.41918304562568665,0.12223905324935913,0.3603150248527527,0.1116364449262619,0.32390856742858887,0.1027563065290451,0.2941788136959076,0.11935938149690628,0.43498051166534424,0.10317414999008179,0.38291484117507935,0.09103301167488098,0.3523557484149933,0.08125882595777512,0.32662418484687805,0.10629793256521225,0.4597938060760498,0.08809711784124374,0.4260694086551666,0.07559145987033844,0.40479761362075806,0.06515031307935715,0.3847450315952301
26,0,0.22344344854354858,0.6469360589981079,0.24995027482509613,0.6285470724105835,0.268760085105896,0.6000624895095825,0.2794640064239502,0.5750798583030701,0.2834617495536804,0.5538025498390198,0.21695475280284882,0.5488826036453247,0.208561971783638,0.5039852857589722,0.20404121279716492,0.4806559383869171,0.19827531278133392,0.45897549390792847,0.1935540735721588,0.5559808611869812,0.17965658009052277,0.5037650465965271,0.17081128060817719,0.47492289543151855,0.16318798065185547,0.45199233293533325,0.17686353623867035,0.5725418925285339,0.15987777709960938,0.5278216600418091,0.14972861111164093,0.5010770559310913,0.1416657567024231,0.47894465923309326,0.16514863073825836,0.5961159467697144,0.14694322645664215,0.5653674006462097,0.13547873497009277,0.5448905825614929,0.12594199180603027,0.5256429314613342
27,0,0.22212111949920654,0.7966704368591309,0.24786829948425293,0.7944573760032654,0.2631376087665558,0.7788006663322449,0.2702634036540985,0.7624422907829285,0.27441608905792236,0.749030351638794,0.22652077674865723,0.7493888735771179,0.22206278145313263,0.7263216972351074,0.22003988921642303,0.7150094509124756,0.2162885069847107,0.7038129568099976,0.20501086115837097,0.7531914114952087,0.19539234042167664,0.7253953814506531,0.18664155900478363,0.7076087594032288,0.17691460251808167,0.6887366771697998,0.1877867579460144,0.7607975602149963,0.1744338423013687,0.7339594960212708,0.16386675834655762,0.7183441519737244,0.1535470187664032,0.7034934163093567,0.1752522587776184,0.7725481390953064,0.158185213804245,0.7506232261657715,0.14742276072502136,0.741797685623169,0.13725799322128296,0.7341582179069519
28,0,0.2009136974811554,0.8486025929450989,0.22478631138801575,0.8443018794059753,0.23914159834384918,0.8268478512763977,0.2444884032011032,0.806418776512146,0.25273773074150085,0.7854182124137878,0.2011936455965042,0.7907887697219849,0.1966714859008789,0.765119194984436,0.19210465252399445,0.7493863701820374,0.18565644323825836,0.7340692281723022,0.17864872515201569,0.7918000221252441,0.16841433942317963,0.7619609236717224,0.16032826900482178,0.7417080998420715,0.1514918953180313,0.7225332260131836,0.16120576858520508,0.8002875447273254,0.14685988426208496,0.7713620662689209,0.13598746061325073,0.7523541450500488,0.12570327520370483,0.736124575138092,0.14815257489681244,0.8136103749275208,0.12968525290489197,0.7912483215332031,0.11692746728658676,0.7769544720649719,0.10554076731204987,0.7648332715034485
29,0,0.29177364706993103,0.8471091985702515,0.2588367164134979,0.8501600623130798,0.23144717514514923,0.8276704549789429,0.21570095419883728,0.7986164093017578,0.20583438873291016,0.7768092155456543,0.23357218503952026,0.8188276886940002,0.21580664813518524,0.793315052986145,0.20517733693122864,0.7771003246307373,0.19560392200946808,0.7637010812759399,0.2511403560638428,0.8039352893829346,0.2377094030380249,0.7734005451202393,0.22894926369190216,0.7530193328857422,0.22122667729854584,0.7360276579856873,0.2714688777923584,0.7929718494415283,0.2612665891647339,0.7614765763282776,0.2545641362667084,0.7390425801277161,0.24827313423156738,0.7204089760780334,0.29191112518310547,0.7865778803825378,0.29068201780319214,0.7633740305900574,0.29071924090385437,0.747509241104126,0.29033973813056946,0.7329128384590149
30,0,0.40299105644226074,0.8394034504890442,0.37625783681869507,0.8588262796401978,0.344818115234375,0.8611500263214111,0.32103845477104187,0.8573734164237976,0.3026604950428009,0.8505749702453613,0.36237984895706177,0.8345766663551331,0.35089412331581116,0.8160300254821777,0.3466678559780121,0.8058642745018005,0.34084582328796387,0.7939678430557251,0.38347092270851135,0.8192373514175415,0.37692245841026306,0.7936684489250183,0.3734041452407837,0.7784270644187927,0.36891505122184753,0.7617121338844299,0.40325966477394104,0.8092603087425232,0.40077483654022217,0.7807650566101074,0.4005415141582489,0.7597295045852661,0.39982786774635315,0.7378490567207336,0.4211426079273224,0.803869903087616,0.4279463589191437,0.7795953154563904,0.4331105947494507,0.7618957161903381,0.43655329942703247,0.7444788217544556
31,0,0.5852816104888916,0.8665339350700378,0.6061698794364929,0.8490493893623352,0.6147531270980835,0.8120633363723755,0.6150318384170532,0.7742067575454712,0.6139208674430847,0.7459090352058411,0.6083884239196777,0.7994786500930786,0.6176885962486267,0.7540895342826843,0.6270137429237366,0.7202277779579163,0.634364902973175,0.6932485103607178,0.5924283266067505,0.7893952131271362,0.6041370630264282,0.7377289533615112,0.6128327250480652,0.7001421451568604,0.622656524181366,0.6677743196487427,0.5718812346458435,0.7869159579277039,0.5797772407531738,0.7360070943832397,0.5864743590354919,0.6988139748573303,0.5951756238937378,0.6678348183631897,0.5467767715454102,0.7912963032722473,0.5447579622268677,0.7591896057128906,0.5457785129547119,0.7342503070831299,0.5505567193031311,0.7112314701080322
32,0,0.7623907327651978,0.8521493077278137,0.8093662858009338,0.8282349705696106,0.8437584638595581,0.7864941954612732,0.8700335025787354,0.7555888295173645,0.8983580470085144,0.7350333333015442,0.819729208946228,0.7337745428085327,0.837124764919281,0.6776397228240967,0.8529258966445923,0.644328236579895,0.8695277571678162,0.6165531277656555,0.7970367670059204,0.7354086637496948,0.8060820698738098,0.6799782514572144,0.8181675672531128,0.6430886387825012,0.831828773021698,0.6094247698783875,0.7717660069465637,0.7519068717956543,0.7755447626113892,0.7036333084106445,0.7830983400344849,0.6711097359657288,0.7946881055831909,0.640252947807312,0.7468767166137695,0.7788562774658203,0.7430832386016846,0.7427913546562195,0.7463524341583252,0.7193546295166016,0.7531159520149231,0.6965864896774292
33,0,0.8286746740341187,0.8260635733604431,0.8710038661956787,0.7989159822463989,0.8992345929145813,0.7526174187660217,0.9224829077720642,0.7141673564910889,0.9489628076553345,0.6873988509178162,0.878061056137085,0.709094762802124,0.8973419070243835,0.6505615711212158,0.9130414128303528,0.6180636286735535,0.9289000034332275,0.5909572243690491,0.8577882647514343,0.7102504372596741,0.8690154552459717,0.6516282558441162,0.8802536129951477,0.6132774353027344,0.8920074701309204,0.5797979831695557,0.8361125588417053,0.7273752689361572,0.8400276899337769,0.6757386326789856,0.8480231761932373,0.6423977017402649,0.8591924905776978,0.6123064756393433,0.8149535655975342,0.7549809813499451,0.8092219233512878,0.72162926197052,0.8126220703125,0.6984561085700989,0.8196428418159485,0.6761211156845093
34,0,0.6571640968322754,0.7069242596626282,0.6999108791351318,0.679212212562561,0.7236985564231873,0.6345556974411011,0.7413591146469116,0.5955167412757874,0.7614030838012695,0.568135678768158,0.6940795183181763,0.5707080364227295,0.7046147584915161,0.5140203237533569,0.716654360294342,0.48206180334091187,0.7282252907752991,0.45394349098205566,0.6741315126419067,0.5679909586906433,0.6758168339729309,0.5077257752418518,0.6817522048950195,0.47099199891090393,0.6883623003959656,0.4386758804321289,0.6557981967926025,0.5756463408470154,0.6534565687179565,0.5241276025772095,0.6540037989616394,0.4899115264415741,0.6569411754608154,0.46026611328125,0.6388643980026245,0.59441077709198,0.6322126984596252,0.5514124631881714,0.6302825212478638,0.5261901021003723,0.6310710906982422,0.5022913217544556
35,0,0.32660484313964844,0.6381384134292603,0.37649574875831604,0.5979061126708984,0.4111533463001251,0.5340284705162048,0.43167921900749207,0.47821858525276184,0.4520801901817322,0.43422284722328186,0.3613767623901367,0.44372543692588806,0.37487727403640747,0.36541613936424255,0.3826407790184021,0.31364256143569946,0.38803648948669434,0.267555296421051,0.32514652609825134,0.4446609616279602,0.32639485597610474,0.3586254119873047,0.3281062841415405,0.2984910011291504,0.3293333947658539,0.24452447891235352,0.2921069264411926,0.46432024240493774,0.2869463562965393,0.3855516314506531,0.28508734703063965,0.33170080184936523,0.2845427393913269,0.2824697494506836,0.2613505721092224,0.5000118613243103,0.247606560587883,0.4418357014656067,0.23978281021118164,0.40190941095352173,0.23438359797000885,0.360355019569397
